Date,AVG_RTN,CSAD_AVG,CSSD_AVG,SHSZ300,up_avg,down_avg,up1_avg,down1_avg,up5_avg,down5_avg,up10_avg,down10_avg,shsz300_up,shsz300_down
2020/6/23,0.003458014,0.018652921,0.024429656,0.006246717,1,0,0,0,0,0,0,0,1,0
2020/6/24,0.004020029,0.023231561,0.031234762,0.001333472,1,0,0,0,0,0,0,0,1,0
2020/6/29,0.004765937,0.023959909,0.03184441,-0.00750725,1,0,0,0,0,0,0,0,0,1
2020/6/30,0.010744216,0.014381289,0.019818648,0.015333131,1,0,0,0,0,0,0,0,1,0
2020/7/1,0.005199282,0.018871791,0.024990859,0.019279152,1,0,0,0,0,0,0,0,1,0
2020/7/2,0.012953637,0.01838511,0.025080838,0.020942348,1,0,0,0,0,0,0,0,1,0
2020/7/7,0.026275904,0.030889808,0.040801106,0.006840438,1,0,0,0,0,0,1,0,1,0
2020/7/8,0.021434106,0.020110391,0.026716698,0.0173628,1,0,0,0,0,0,0,0,1,0
2020/7/9,0.025137009,0.019697735,0.025186374,0.015360169,1,0,0,0,0,0,0,0,1,0
2020/7/10,-0.008338037,0.027613012,0.036704808,-0.01901322,0,1,0,0,0,0,0,0,0,1
2020/7/13,0.040621005,0.024678294,0.029688778,0.021056536,1,0,0,0,1,0,1,0,1,0
2020/7/14,-0.018719517,0.032529039,0.041339197,-0.010765764,0,1,0,0,0,0,0,0,0,1
2020/7/15,-0.02282911,0.028036874,0.038448908,-0.010628288,0,1,0,0,0,0,0,0,0,1
2020/7/16,-0.051998413,0.024890363,0.034490493,-0.049439931,0,1,0,0,0,1,0,1,0,1
2020/7/17,0.003351028,0.023653794,0.032756916,0.005935989,1,0,0,0,0,0,0,0,1,0
2020/7/20,0.036367974,0.025018997,0.032925386,0.030659568,1,0,0,0,1,0,1,0,1,0
2020/7/21,0.005838257,0.019751343,0.026751727,0.002693552,1,0,0,0,0,0,0,0,1,0
2020/7/22,0.000890428,0.012677778,0.018938842,0.002201262,1,0,0,0,0,0,0,0,1,0
2020/7/23,0.010106092,0.029257804,0.037353636,-0.000983195,1,0,0,0,0,0,0,0,0,1
2020/7/24,-0.055660755,0.031055204,0.044370975,-0.046768741,0,1,0,0,0,1,0,1,0,1
2020/7/27,0.000164673,0.029395778,0.039114795,0.008043441,1,0,0,0,0,0,0,0,1,0
2020/7/28,0.009822973,0.020593679,0.025985886,0.008123539,1,0,0,0,0,0,0,0,1,0
2020/7/29,0.035315604,0.017070863,0.022679484,0.023825622,1,0,0,0,0,0,1,0,1,0
2020/7/30,0.014028487,0.031094021,0.038671485,-0.005910718,1,0,0,0,0,0,0,0,0,1
2020/7/31,0.015953881,0.023538396,0.031044442,0.013124522,1,0,0,0,0,0,0,0,1,0
2020/8/3,0.026867198,0.022578071,0.029380074,0.015296265,1,0,0,0,0,0,1,0,1,0
2020/8/4,-0.001898351,0.02777212,0.036593976,0.001987107,0,1,0,0,0,0,0,0,1,0
2020/8/5,0.009812505,0.02440749,0.033063191,0.005593489,1,0,0,0,0,0,0,0,1,0
2020/8/6,-0.000967769,0.023690955,0.031088325,-0.005440765,0,1,0,0,0,0,0,0,0,1
2020/8/7,-0.011736606,0.024570728,0.033279427,-0.013663814,0,1,0,0,0,0,0,0,0,1
2020/8/10,0.00937711,0.028028948,0.038767471,0.004482755,1,0,0,0,0,0,0,0,1,0
2020/8/11,-0.017493651,0.027261717,0.038384437,-0.006931901,0,1,0,0,0,0,0,0,0,1
2020/8/12,-0.017362903,0.030818703,0.041989727,-0.006008757,0,1,0,0,0,0,0,0,0,1
2020/8/13,0.005945194,0.020696445,0.028795849,-0.003707898,1,0,0,0,0,0,0,0,0,1
2020/8/14,-0.000617161,0.019507085,0.029601427,0.013994279,0,1,0,0,0,0,0,0,1,0
2020/8/17,0.018990308,0.019958205,0.026784228,0.025757078,1,0,0,0,0,0,0,0,1,0
2020/8/18,0.007795587,0.017517647,0.025271652,0.001089253,1,0,0,0,0,0,0,0,1,0
2020/8/19,-0.025841845,0.017769994,0.02310298,-0.014930801,0,1,0,0,0,0,0,1,0,1
2020/8/20,-0.016583161,0.02471313,0.034450411,-0.012369018,0,1,0,0,0,0,0,0,0,1
2020/8/21,0.010051547,0.020970634,0.030752947,0.007925905,1,0,0,0,0,0,0,0,1,0
2020/8/24,0.013703263,0.021029041,0.028357444,0.007797133,1,0,0,0,0,0,0,0,1,0
2020/8/25,-0.010959722,0.01936788,0.0278214,0.002250975,0,1,0,0,0,0,0,0,1,0
2020/8/26,-0.029042879,0.020047839,0.028518617,-0.00789269,0,1,0,0,0,0,0,1,0,1
2020/8/27,0.019211303,0.021829621,0.032414289,0.004153502,1,0,0,0,0,0,0,0,1,0
2020/8/28,0.012702975,0.019283353,0.027724253,0.027757619,1,0,0,0,0,0,0,0,1,0
2020/8/31,7.99E-05,0.018319057,0.024753587,-0.00332796,1,0,0,0,0,0,0,0,0,1
2020/9/1,0.023460351,0.022911928,0.029244167,0.008333316,1,0,0,0,0,0,0,0,1,0
2020/9/2,-0.001509898,0.017753062,0.026919288,-0.001128304,0,1,0,0,0,0,0,0,0,1
2020/9/3,-0.014591932,0.018966818,0.029477248,-0.007066124,0,1,0,0,0,0,0,0,0,1
2020/9/4,0.001641919,0.020088186,0.033118029,-0.008887764,1,0,0,0,0,0,0,0,0,1
2020/9/7,-0.017269032,0.031838179,0.04856676,-0.019583979,0,1,0,0,0,0,0,0,0,1
2020/9/8,0.003536378,0.024791174,0.038739577,0.003106788,1,0,0,0,0,0,0,0,1,0
2020/9/9,-0.032139142,0.025127266,0.036340671,-0.021839889,0,1,0,0,0,0,0,1,0,1
2020/9/10,-0.0232613,0.027109576,0.043483146,-0.000730653,0,1,0,0,0,0,0,0,0,1
2020/9/11,0.047349718,0.036330486,0.048586368,0.009839095,1,0,0,0,1,0,1,0,1,0
2020/9/14,0.033550622,0.026242863,0.036032341,0.008626481,1,0,0,0,0,0,1,0,1,0
2020/9/15,0.010032838,0.026206882,0.037672777,0.012120686,1,0,0,0,0,0,0,0,1,0
2020/9/16,0.015270666,0.024056946,0.031284216,-0.002553386,1,0,0,0,0,0,0,0,0,1
2020/9/17,0.013239058,0.022726859,0.033704566,-0.006636965,1,0,0,0,0,0,0,0,0,1
2020/9/18,0.00555179,0.0166222,0.024446262,0.021481895,1,0,0,0,0,0,0,0,1,0
2020/9/21,-0.004118383,0.01882754,0.030189081,-0.014989917,0,1,0,0,0,0,0,0,0,1
2020/9/22,-0.030453996,0.015028078,0.019694493,-0.008226715,0,1,0,0,0,0,0,1,0,1
2020/9/23,0.016900021,0.028238367,0.038637406,-0.000715703,1,0,0,0,0,0,0,0,0,1
2020/9/24,-0.035126838,0.018561576,0.027650659,-0.02224712,0,1,0,0,0,0,0,1,0,1
2020/9/25,-0.008578167,0.016791997,0.022784218,0.002240854,0,1,0,0,0,0,0,0,1,0
2020/9/28,-0.002107631,0.020962402,0.029738579,0.004431425,0,1,0,0,0,0,0,0,1,0
2020/9/29,0.011907296,0.017653322,0.023414904,0.001466371,1,0,0,0,0,0,0,0,1,0
2020/9/30,0.015749227,0.021199437,0.029917948,0.002715245,1,0,0,0,0,0,0,0,1,0
2020/10/9,0.072537664,0.031850622,0.04173894,0.034511369,1,0,1,0,1,0,1,0,1,0
2020/10/12,0.036004077,0.026082916,0.037688714,0.022268281,1,0,0,0,1,0,1,0,1,0
2020/10/13,0.011258975,0.016354801,0.023161635,0.003246608,1,0,0,0,0,0,0,0,1,0
2020/10/14,0.008912231,0.023139189,0.033382187,-0.002004919,1,0,0,0,0,0,0,0,0,1
2020/10/15,-0.015768337,0.022246942,0.02975504,-0.003274535,0,1,0,0,0,0,0,0,0,1
2020/10/16,-0.017160027,0.019487744,0.024164402,0.002669853,0,1,0,0,0,0,0,0,1,0
2020/10/19,-0.016187571,0.022082078,0.030687718,-0.005398666,0,1,0,0,0,0,0,0,0,1
2020/10/20,0.018791884,0.01554697,0.020478072,0.008897762,1,0,0,0,0,0,0,0,1,0
2020/10/21,-0.025666443,0.017852493,0.024013111,0.003723526,0,1,0,0,0,0,0,1,1,0
2020/10/22,0.001115218,0.020273517,0.030361611,-0.00814119,1,0,0,0,0,0,0,0,0,1
2020/10/23,-0.020975034,0.01688909,0.022023495,-0.012859456,0,1,0,0,0,0,0,0,0,1
2020/10/26,0.016756383,0.018172666,0.023567889,-0.009598551,1,0,0,0,0,0,0,0,0,1
2020/10/27,0.011067183,0.023122796,0.031321858,0.002726579,1,0,0,0,0,0,0,0,1,0
2020/10/28,0.015804637,0.023715976,0.032145993,0.004553893,1,0,0,0,0,0,0,0,1,0
2020/10/29,-0.002142959,0.022192299,0.030454427,0.009579551,0,1,0,0,0,0,0,0,1,0
2020/10/30,-0.018125959,0.028751289,0.040933673,-0.01298787,0,1,0,0,0,0,0,0,0,1
2020/11/2,0.024138991,0.027561395,0.037822204,0.005535362,1,0,0,0,0,0,0,0,1,0
2020/11/3,0.00998434,0.023471178,0.031724255,0.01397964,1,0,0,0,0,0,0,0,1,0
2020/11/4,-0.004535257,0.02152314,0.030355417,0.011172271,0,1,0,0,0,0,0,0,1,0
2020/11/5,0.040101716,0.026009536,0.034146545,0.021824352,1,0,0,0,1,0,1,0,1,0
2020/11/6,-0.014713735,0.027068368,0.034541334,-0.000617374,0,1,0,0,0,0,0,0,0,1
2020/11/9,0.016813557,0.021334096,0.03063202,0.016635635,1,0,0,0,0,0,0,0,1,0
2020/11/10,-0.006781067,0.023325757,0.033969548,-0.00341686,0,1,0,0,0,0,0,0,0,1
2020/11/11,-0.02154575,0.021851345,0.02992128,-0.012321255,0,1,0,0,0,0,0,0,0,1
2020/11/12,0.004934886,0.019495199,0.02606239,0.003505104,1,0,0,0,0,0,0,0,1,0
2020/11/13,0.008003348,0.024362489,0.033682357,-0.009587181,1,0,0,0,0,0,0,0,0,1
2020/11/16,0.00146245,0.022753646,0.029712682,0.01298583,1,0,0,0,0,0,0,0,1,0
2020/11/17,-0.023649416,0.023417538,0.030742996,0.002345779,0,1,0,0,0,0,0,0,1,0
2020/11/18,-0.008409502,0.022339133,0.027914856,-0.001215977,0,1,0,0,0,0,0,0,0,1
2020/11/19,0.007601127,0.017740308,0.027340475,0.003867001,1,0,0,0,0,0,0,0,1,0
2020/11/20,0.026523516,0.027279438,0.037522981,0.006263982,1,0,0,0,0,0,1,0,1,0
2020/11/23,0.02629729,0.021902226,0.027603036,0.008913739,1,0,0,0,0,0,1,0,1,0
2020/11/24,0.012874257,0.022044701,0.029556119,-0.006995719,1,0,0,0,0,0,0,0,0,1
2020/11/25,-0.014765851,0.019528644,0.023475252,-0.010967165,0,1,0,0,0,0,0,0,0,1
2020/11/26,-0.005784093,0.021789458,0.028189623,0.002325833,0,1,0,0,0,0,0,0,1,0
2020/11/27,-0.007730315,0.017185614,0.024946164,0.011977964,0,1,0,0,0,0,0,0,1,0
2020/11/30,-0.009813433,0.018354282,0.026808651,-0.004248554,0,1,0,0,0,0,0,0,0,1
2020/12/1,0.012847407,0.016994538,0.024022256,0.022315433,1,0,0,0,0,0,0,0,1,0
2020/12/2,-0.0061181,0.020925081,0.027063278,0.001424318,0,1,0,0,0,0,0,0,1,0
2020/12/3,-0.00722664,0.015119447,0.021571088,0.001076062,0,1,0,0,0,0,0,0,1,0
2020/12/4,0.01352936,0.020542699,0.029082317,0.003478291,1,0,0,0,0,0,0,0,1,0
2020/12/7,0.012854698,0.01980454,0.026766503,-0.008383354,1,0,0,0,0,0,0,0,0,1
2020/12/8,0.015103852,0.025691685,0.034620577,-0.002985041,1,0,0,0,0,0,0,0,0,1
2020/12/9,-0.011231563,0.025289763,0.032558325,-0.015075343,0,1,0,0,0,0,0,0,0,1
2020/12/10,0.021394673,0.029042079,0.038416302,-0.000531623,1,0,0,0,0,0,0,0,0,1
2020/12/11,-0.010664962,0.023270641,0.033538922,-0.010691306,0,1,0,0,0,0,0,0,0,1
2020/12/14,0.039786409,0.026075181,0.035720088,0.008622498,1,0,0,0,1,0,1,0,1,0
2020/12/15,0.011207153,0.021276174,0.028177005,0.003712844,1,0,0,0,0,0,0,0,1,0
2020/12/16,0.006599095,0.019279748,0.027185437,0.002781077,1,0,0,0,0,0,0,0,1,0
2020/12/17,0.014340294,0.024853462,0.033229541,0.012636677,1,0,0,0,0,0,0,0,1,0
2020/12/18,0.028491711,0.027618104,0.037704219,-0.004475171,1,0,0,0,0,0,1,0,0,1
2020/12/21,0.045466993,0.022231849,0.02881059,0.007833442,1,0,0,0,1,0,1,0,1,0
2020/12/22,-0.022967724,0.023895471,0.030051906,-0.015340902,0,1,0,0,0,0,0,0,0,1
2020/12/23,0.045582952,0.030514213,0.039544331,0.008830615,1,0,0,0,1,0,1,0,1,0
2020/12/24,-0.006825786,0.022007472,0.02970969,0.000216662,0,1,0,0,0,0,0,0,1,0
2020/12/25,0.048529853,0.029626175,0.038525192,0.006559081,1,0,0,0,1,0,1,0,1,0
2020/12/28,-0.004124667,0.026137746,0.037636482,0.005150762,0,1,0,0,0,0,0,0,1,0
2020/12/29,-0.060255285,0.030835345,0.036415847,-0.003285008,0,1,0,0,0,1,0,1,0,1
2020/12/30,0.024444784,0.026278338,0.036419045,0.015070462,1,0,0,0,0,0,0,0,1,0
2020/12/31,0.024023391,0.022045114,0.02794537,0.018319712,1,0,0,0,0,0,0,0,1,0
2021/1/4,0.058180439,0.03000013,0.036670245,0.020886585,1,0,1,0,1,0,1,0,1,0
2021/1/5,-0.006221909,0.030865641,0.040464167,0.019772805,0,1,0,0,0,0,0,0,1,0
2021/1/6,-0.004886769,0.029753073,0.038065743,0.008078586,0,1,0,0,0,0,0,0,1,0
2021/1/7,0.025776868,0.031310582,0.039775647,0.015213698,1,0,0,0,0,0,0,0,1,0
2021/1/8,-0.020292085,0.036496641,0.048635415,-0.002770651,0,1,0,0,0,0,0,0,0,1
2021/1/11,-0.051787269,0.035170372,0.047604078,-0.010974828,0,1,0,0,0,1,0,1,0,1
2021/1/12,0.023409628,0.029676096,0.036912178,0.03087333,1,0,0,0,0,0,0,0,1,0
2021/1/13,-0.016145721,0.035658026,0.044723834,-0.004016934,0,1,0,0,0,0,0,0,0,1
2021/1/14,-0.024859636,0.029736835,0.037256502,-0.020436432,0,1,0,0,0,0,0,1,0,1
2021/1/15,0.019942607,0.028637441,0.038113651,-0.003237459,1,0,0,0,0,0,0,0,0,1
2021/1/18,0.016445633,0.022471995,0.028309683,0.00917815,1,0,0,0,0,0,0,0,1,0
2021/1/19,-0.022478413,0.025654892,0.037603602,-0.012689439,0,1,0,0,0,0,0,0,0,1
2021/1/20,0.036977483,0.03093547,0.040140763,0.009216295,1,0,0,0,1,0,1,0,1,0
2021/1/21,0.031731922,0.027954086,0.035192348,0.01660967,1,0,0,0,0,0,1,0,1,0
2021/1/22,0.024470596,0.03613724,0.045523881,-0.002226811,1,0,0,0,0,0,0,0,0,1
2021/1/25,0.008732913,0.035370822,0.043774136,0.010338772,1,0,0,0,0,0,0,0,1,0
2021/1/26,-0.022155195,0.028813949,0.037658229,-0.017995326,0,1,0,0,0,0,0,0,0,1
2021/1/27,0.014971867,0.030195775,0.038271138,-0.000118464,1,0,0,0,0,0,0,0,0,1
2021/1/28,-0.040895599,0.030570046,0.040355404,-0.022380629,0,1,0,0,0,1,0,1,0,1
2021/1/29,-0.017852874,0.026463307,0.035414816,-0.001417363,0,1,0,0,0,0,0,0,0,1
2021/2/1,-0.003604378,0.034798084,0.049257363,0.006042109,0,1,0,0,0,0,0,0,1,0
2021/2/2,0.023340175,0.029822828,0.043370851,0.016924844,1,0,0,0,0,0,0,0,1,0
2021/2/3,-0.019238342,0.030474444,0.038971674,-0.003604814,0,1,0,0,0,0,0,0,0,1
2021/2/4,-0.028385696,0.033114194,0.04283272,-0.003569215,0,1,0,0,0,0,0,1,0,1
2021/2/5,-0.031711555,0.036092284,0.046813731,0.002655503,0,1,0,0,0,0,0,1,1,0
2021/2/8,0.007261407,0.024929584,0.032112428,0.017354068,1,0,0,0,0,0,0,0,1,0
2021/2/9,0.036047633,0.026451935,0.032839935,0.023697296,1,0,0,0,1,0,1,0,1,0
2021/2/10,0.005370906,0.02297705,0.031189859,0.017569252,1,0,0,0,0,0,0,0,1,0
2021/2/18,-0.001410253,0.037064015,0.046838543,-0.011369226,0,1,0,0,0,0,0,0,0,1
2021/2/19,-0.004466638,0.032457309,0.040536668,0.006477548,0,1,0,0,0,0,0,0,1,0
2021/2/22,-0.00013636,0.034098532,0.047104914,-0.033011931,0,1,0,0,0,0,0,0,0,1
2021/2/23,-0.008634181,0.026868595,0.035648909,-0.003485742,0,1,0,0,0,0,0,0,0,1
2021/2/24,-0.031720211,0.026068302,0.035112924,-0.024249849,0,1,0,0,0,0,0,1,0,1
2021/2/25,-0.014155523,0.022233816,0.027740017,0.00616039,0,1,0,0,0,0,0,0,1,0
2021/2/26,-0.01519992,0.023169645,0.030023552,-0.027425521,0,1,0,0,0,0,0,0,0,1
2021/3/1,0.030680129,0.019703675,0.024016623,0.01639626,1,0,0,0,0,0,1,0,1,0
2021/3/2,-0.000647553,0.026189623,0.034726708,-0.01355514,0,1,0,0,0,0,0,0,0,1
2021/3/3,0.01497231,0.02160175,0.029894867,0.019411359,1,0,0,0,0,0,0,0,1,0
2021/3/4,-0.048818664,0.031622343,0.040987656,-0.032286227,0,1,0,0,0,1,0,1,0,1
2021/3/5,0.000585813,0.021784392,0.032821867,-0.007561777,1,0,0,0,0,0,0,0,0,1
2021/3/8,-0.038287798,0.033360248,0.043348639,-0.039815457,0,1,0,0,0,1,0,1,0,1
2021/3/9,-0.030458155,0.028859598,0.039321081,-0.018717852,0,1,0,0,0,0,0,1,0,1
2021/3/10,0.008037342,0.018630412,0.02389474,0.006723464,1,0,0,0,0,0,0,0,1,0
2021/3/11,0.02572825,0.015903363,0.021217182,0.026382495,1,0,0,0,0,0,0,0,1,0
2021/3/12,0.012970202,0.026316427,0.032657476,0.001305066,1,0,0,0,0,0,0,0,1,0
2021/3/15,-0.019126033,0.028190385,0.03943661,-0.020495629,0,1,0,0,0,0,0,0,0,1
2021/3/16,0.000960332,0.026644187,0.037060608,0.007756826,1,0,0,0,0,0,0,0,1,0
2021/3/17,0.016325613,0.022690354,0.029486673,0.00451518,1,0,0,0,0,0,0,0,1,0
2021/3/18,0.009819197,0.02312495,0.032344755,0.007603926,1,0,0,0,0,0,0,0,1,0
2021/3/19,-0.015351617,0.024969201,0.034139831,-0.026910661,0,1,0,0,0,0,0,0,0,1
2021/3/22,0.022230913,0.02195001,0.028786183,0.010148116,1,0,0,0,0,0,0,0,1,0
2021/3/23,-0.026386245,0.023904356,0.034734453,-0.01085406,0,1,0,0,0,0,0,1,0,1
2021/3/24,-0.022447296,0.025646167,0.034965587,-0.017470764,0,1,0,0,0,0,0,0,0,1
2021/3/25,-0.000747011,0.026990114,0.036805918,-0.003794852,0,1,0,0,0,0,0,0,0,1
2021/3/26,0.042150865,0.023055428,0.029400738,0.023204133,1,0,0,0,1,0,1,0,1,0
2021/3/29,-0.003797832,0.019399091,0.027987932,-0.002661271,0,1,0,0,0,0,0,0,0,1
2021/3/30,0.011134762,0.028299624,0.039897508,0.00917813,1,0,0,0,0,0,0,0,1,0
2021/3/31,-0.010285689,0.018109225,0.025773834,-0.006262777,0,1,0,0,0,0,0,0,0,1
2021/4/1,0.010685367,0.01632677,0.022209121,0.010397317,1,0,0,0,0,0,0,0,1,0
2021/4/2,-0.00192269,0.018112099,0.024146503,0.009612692,0,1,0,0,0,0,0,0,1,0
2021/4/6,0.015841812,0.021023487,0.031635774,9.30E-05,1,0,0,0,0,0,0,0,1,0
2021/4/7,-0.008727777,0.021054762,0.028145708,-0.007604065,0,1,0,0,0,0,0,0,0,1
2021/4/8,-0.011106814,0.015134185,0.021216787,0.000343593,0,1,0,0,0,0,0,0,1,0
2021/4/9,-0.013319884,0.016511973,0.022254842,-0.015379891,0,1,0,0,0,0,0,0,0,1
2021/4/12,-0.033894416,0.022529271,0.028901012,-0.0168919,0,1,0,0,0,0,0,1,0,1
2021/4/13,-0.004352307,0.018871776,0.02520049,-0.000997258,0,1,0,0,0,0,0,0,0,1
2021/4/14,0.03069013,0.021089559,0.02769684,0.010450289,1,0,0,0,0,0,1,0,1,0
2021/4/15,-0.002426379,0.015410626,0.02043089,-0.005272454,0,1,0,0,0,0,0,0,0,1
2021/4/16,0.001855336,0.016895128,0.022229232,0.00376219,1,0,0,0,0,0,0,0,1,0
2021/4/19,0.0373551,0.02483688,0.030592419,0.025636657,1,0,0,0,1,0,1,0,1,0
2021/4/20,0.004378229,0.021350319,0.028095687,0.000942132,1,0,0,0,0,0,0,0,1,0
2021/4/21,-0.005535888,0.016971783,0.023028905,0.004374866,0,1,0,0,0,0,0,0,1,0
2021/4/22,0.005288465,0.014718547,0.018363089,-0.00178712,1,0,0,0,0,0,0,0,0,1
2021/4/23,0.012318806,0.019316844,0.026923244,0.008130308,1,0,0,0,0,0,0,0,1,0
2021/4/26,-0.004092786,0.022035148,0.03020451,-0.009767957,0,1,0,0,0,0,0,0,0,1
2021/4/27,-0.009696047,0.018139966,0.023421887,0.002982902,0,1,0,0,0,0,0,0,1,0
2021/4/28,0.01700363,0.01882059,0.023613544,0.006259001,1,0,0,0,0,0,0,0,1,0
2021/4/29,-0.005935918,0.018754758,0.026479681,0.009787925,0,1,0,0,0,0,0,0,1,0
2021/4/30,0.012614382,0.026127445,0.033918131,-0.008325638,1,0,0,0,0,0,0,0,0,1
2021/5/6,-0.001478874,0.022008716,0.029879962,-0.010577598,0,1,0,0,0,0,0,0,0,1
2021/5/7,-0.024396278,0.024547729,0.030452154,-0.008148774,0,1,0,0,0,0,0,1,0,1
2021/5/10,0.001352307,0.029052959,0.038855498,0.001856673,1,0,0,0,0,0,0,0,1,0
2021/5/11,-0.016674047,0.020913333,0.026748799,0.004156415,0,1,0,0,0,0,0,0,1,0
2021/5/12,0.002021338,0.016630496,0.024548805,4.70E-05,1,0,0,0,0,0,0,0,1,0
2021/5/13,-0.017174868,0.015507612,0.019955514,-0.00959462,0,1,0,0,0,0,0,0,0,1
2021/5/14,0.020867128,0.015501847,0.021892803,0.025595163,1,0,0,0,0,0,0,0,1,0
2021/5/17,0.026072624,0.027058508,0.033179896,0.014141444,1,0,0,0,0,0,0,0,1,0
2021/5/18,0.000575021,0.018375398,0.026304004,0.002587609,1,0,0,0,0,0,0,0,1,0
2021/5/19,0.025684992,0.024970028,0.031006176,-0.004390037,1,0,0,0,0,0,0,0,0,1
2021/5/20,-0.002693834,0.016998436,0.024639328,0.002745621,0,1,0,0,0,0,0,0,1,0
2021/5/21,0.00893974,0.019604429,0.02431624,-0.010019428,1,0,0,0,0,0,0,0,0,1
2021/5/24,0.001825646,0.017609211,0.024551712,0.00646996,1,0,0,0,0,0,0,0,1,0
2021/5/25,0.004939663,0.014601048,0.018224575,0.032446807,1,0,0,0,0,0,0,0,1,0
2021/5/26,-0.006895854,0.013174185,0.020690305,0.0035066,0,1,0,0,0,0,0,0,1,0
2021/5/27,0.010890077,0.017919988,0.024957185,0.004484193,1,0,0,0,0,0,0,0,1,0
2021/5/28,0.027281306,0.034014829,0.043856004,-0.000895662,1,0,0,0,0,0,1,0,0,1
2021/5/31,0.047970801,0.028096184,0.035421585,0.001716747,1,0,0,0,1,0,1,0,1,0
2021/6/1,-0.004771726,0.022495267,0.033214982,0.000137785,0,1,0,0,0,0,0,0,1,0
2021/6/2,-0.008609475,0.019027769,0.027762964,-0.009695531,0,1,0,0,0,0,0,0,0,1
2021/6/3,-0.005114256,0.023040187,0.032232426,-0.010130067,0,1,0,0,0,0,0,0,0,1
2021/6/4,0.016058474,0.026357256,0.033393094,0.006451142,1,0,0,0,0,0,0,0,1,0
2021/6/7,-0.005569479,0.024368514,0.032686171,-0.001209006,0,1,0,0,0,0,0,0,0,1
2021/6/8,-0.008225993,0.019083278,0.02787786,-0.00914504,0,1,0,0,0,0,0,0,0,1
2021/6/9,0.006604639,0.017560847,0.02399064,0.002892085,1,0,0,0,0,0,0,0,1,0
2021/6/10,0.03831746,0.029566819,0.039614911,0.005726005,1,0,0,0,1,0,1,0,1,0
2021/6/11,0.009156684,0.030926419,0.039615303,-0.009770476,1,0,0,0,0,0,0,0,0,1
2021/6/15,-0.011097824,0.025580607,0.035340042,-0.012331113,0,1,0,0,0,0,0,0,0,1
2021/6/16,-0.05035931,0.027635108,0.035754365,-0.015533896,0,1,0,0,0,1,0,1,0,1
2021/6/17,0.023122925,0.021507066,0.027861391,-0.003642859,1,0,0,0,0,0,0,0,0,1
2021/6/18,0.036618403,0.029025823,0.03600988,-0.000616352,1,0,0,0,1,0,1,0,0,1
2021/6/21,0.024325407,0.02747125,0.034425833,-0.004522123,1,0,0,0,0,0,0,0,0,1
2021/6/22,0.008591335,0.023797118,0.03208676,0.004044445,1,0,0,0,0,0,0,0,1,0
2021/6/23,0.018056193,0.024685766,0.032687905,0.005964496,1,0,0,0,0,0,0,0,1,0
2021/6/24,0.001430905,0.030835969,0.041035571,0.002036237,1,0,0,0,0,0,0,0,1,0
2021/6/25,0.001973421,0.018802866,0.02627768,0.018588167,1,0,0,0,0,0,0,0,1,0
2021/6/28,0.014953781,0.026551171,0.035959881,0.002170426,1,0,0,0,0,0,0,0,1,0
2021/6/29,0.011420185,0.029672528,0.039040362,-0.01282378,1,0,0,0,0,0,0,0,0,1
2021/6/30,0.015967694,0.02750706,0.034272991,0.007454326,1,0,0,0,0,0,0,0,1,0
2021/7/1,-0.019381278,0.022747763,0.028190913,-0.000765423,0,1,0,0,0,0,0,0,0,1
2021/7/2,-0.000416696,0.027157215,0.03751899,-0.029418587,0,1,0,0,0,0,0,0,0,1
2021/7/5,0.021469762,0.027074627,0.034609908,0.002264588,1,0,0,0,0,0,0,0,1,0
2021/7/6,-0.002824809,0.026775188,0.037071461,-0.002830986,0,1,0,0,0,0,0,0,0,1
2021/7/7,0.049155109,0.035099488,0.04415408,0.012199124,1,0,0,0,1,0,1,0,1,0
2021/7/8,0.017588681,0.024630443,0.033278586,-0.012928403,1,0,0,0,0,0,0,0,0,1
2021/7/9,0.014527907,0.031841598,0.040757141,-0.001932373,1,0,0,0,0,0,0,0,0,1
2021/7/12,0.031881835,0.035010282,0.043041314,0.012882596,1,0,0,0,0,0,1,0,1,0
2021/7/13,0.011534439,0.033018207,0.040998926,0.00292475,1,0,0,0,0,0,0,0,1,0
2021/7/14,-0.035674485,0.027640421,0.036791995,-0.011605811,0,1,0,0,0,0,0,1,0,1
2021/7/15,0.027267654,0.032217267,0.038308689,0.014647007,1,0,0,0,0,0,1,0,1,0
2021/7/16,-0.018407469,0.031663573,0.041802808,-0.013894073,0,1,0,0,0,0,0,0,0,1
2021/7/19,-0.020447928,0.026856388,0.035682129,0.001925688,0,1,0,0,0,0,0,0,1,0
2021/7/20,0.012748339,0.022773565,0.029883151,-3.28E-05,1,0,0,0,0,0,0,0,0,1
2021/7/21,0.042122983,0.028330539,0.03405955,0.009461706,1,0,0,0,1,0,1,0,1,0
2021/7/22,0.020368481,0.030090648,0.041046749,0.001079956,1,0,0,0,0,0,0,0,1,0
2021/7/23,-0.004448492,0.03369666,0.047032151,-0.01386275,0,1,0,0,0,0,0,0,0,1
2021/7/26,-0.004446176,0.028432802,0.036574376,-0.032972573,0,1,0,0,0,0,0,0,0,1
2021/7/27,-0.051842384,0.03706046,0.05008125,-0.040319809,0,1,0,0,0,1,0,1,0,1
2021/7/28,-0.00932191,0.031873,0.040969578,0.005050497,0,1,0,0,0,0,0,0,1,0
2021/7/29,0.059582906,0.032850117,0.041584027,0.02401571,1,0,1,0,1,0,1,0,1,0
